537006,31X34,MORDERN M/INDIGO,390,409.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,16
537006,32X32,MORDERN M/INDIGO,420,441,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,17
537006,32X34,MORDERN M/INDIGO,420,441,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,18
537006,33X32,MORDERN M/INDIGO,330,346.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,19
537006,33X34,MORDERN M/INDIGO,330,346.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,20
537006,34X32,MORDERN M/INDIGO,150,157.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,21
537006,34X34,MORDERN M/INDIGO,90,94.5,1,2/25/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,22
537009,25X32,MORDERN M/INDIGO,30,31.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,1
537009,26X32,MORDERN M/INDIGO,60,63,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,2
537009,27X32,MORDERN M/INDIGO,120,126,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,3
537009,27X34,MORDERN M/INDIGO,90,94.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,4
537009,28X30,MORDERN M/INDIGO,30,31.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,5
537009,28X32,MORDERN M/INDIGO,240,252,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,6
537009,28X34,MORDERN M/INDIGO,150,157.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,7
537009,29X32,MORDERN M/INDIGO,210,220.5,1,2/28/2011 0:00,NULL,yapas,Re Approval,5,#MAIN RATIO#,8
